12/2/2010 1:00:00 4.284482
12/2/2010 4:00:00 4.430508
12/2/2010 7:00:00 4.671186
12/2/2010 10:00:00 5.542371
12/2/2010 13:00:00 7.206780
12/2/2010 16:00:00 7.722034
12/2/2010 19:00:00 6.765517
12/2/2010 22:00:00 5.571187
13/2/2010 1:00:00 4.938983
13/2/2010 4:00:00 4.566101
13/2/2010 7:00:00 4.796610
13/2/2010 10:00:00 5.706780
13/2/2010 13:00:00 7.242373
13/2/2010 16:00:00 7.489830
13/2/2010 19:00:00 6.589655
13/2/2010 22:00:00 5.825423
14/2/2010 1:00:00 4.986442
14/2/2010 4:00:00 4.727118
14/2/2010 7:00:00 4.644827
14/2/2010 10:00:00 5.458620
14/2/2010 13:00:00 7.506781
14/2/2010 16:00:00 7.881357
14/2/2010 19:00:00 6.652544
14/2/2010 22:00:00 5.705084
15/2/2010 1:00:00 4.813560
15/2/2010 4:00:00 3.671930
15/2/2010 7:00:00 4.639655
15/2/2010 10:00:00 6.062069
15/2/2010 13:00:00 8.592983
15/2/2010 16:00:00 9.183051
15/2/2010 19:00:00 7.294917
15/2/2010 22:00:00 6.001695
16/2/2010 1:00:00 5.296611
16/2/2010 4:00:00 4.906780
16/2/2010 7:00:00 5.322034
16/2/2010 10:00:00 7.128813
16/2/2010 13:00:00 10.040677
16/2/2010 16:00:00 11.156895
16/2/2010 19:00:00 9.736205
16/2/2010 22:00:00 8.767242
17/2/2010 1:00:00 7.922034
17/2/2010 4:00:00 7.922033
17/2/2010 7:00:00 8.344068
17/2/2010 10:00:00 9.552542
17/2/2010 13:00:00 11.428811
17/2/2010 16:00:00 12.045763
17/2/2010 19:00:00 11.055933
17/2/2010 22:00:00 10.264406
18/2/2010 1:00:00 9.368965
18/2/2010 4:00:00 9.477967
18/2/2010 7:00:00 9.544068
18/2/2010 10:00:00 11.077967
18/2/2010 13:00:00 13.535594
18/2/2010 16:00:00 14.053448
18/2/2010 19:00:00 12.031035
18/2/2010 22:00:00 10.772416
19/2/2010 1:00:00 10.341381
19/2/2010 4:00:00 9.598246
19/2/2010 7:00:00 9.343102
19/2/2010 10:00:00 10.055930
19/2/2010 13:00:00 11.591527
19/2/2010 16:00:00 11.701694
19/2/2010 19:00:00 9.923726
19/2/2010 22:00:00 8.666103
20/2/2010 1:00:00 7.688137
20/2/2010 4:00:00 7.437288
20/2/2010 7:00:00 7.632203
20/2/2010 10:00:00 8.949123
20/2/2010 13:00:00 11.250850
20/2/2010 16:00:00 11.919644
20/2/2010 19:00:00 10.471931
20/2/2010 22:00:00 8.939654
21/2/2010 1:00:00 8.020340
21/2/2010 4:00:00 7.773684
21/2/2010 7:00:00 7.725425
21/2/2010 10:00:00 9.696609
21/2/2010 13:00:00 12.430507
21/2/2010 16:00:00 13.196610
21/2/2010 19:00:00 11.725425
21/2/2010 22:00:00 10.476272
22/2/2010 1:00:00 10.030509
22/2/2010 4:00:00 10.615519
22/2/2010 7:00:00 10.962712
22/2/2010 10:00:00 12.118966
22/2/2010 13:00:00 14.284481
22/2/2010 16:00:00 14.660347
22/2/2010 19:00:00 13.341379
22/2/2010 22:00:00 12.232758
23/2/2010 1:00:00 11.481036
23/2/2010 4:00:00 11.487932
23/2/2010 7:00:00 12.173683
23/2/2010 10:00:00 13.096611
23/2/2010 13:00:00 15.327586
23/2/2010 16:00:00 15.311865
23/2/2010 19:00:00 13.567241
23/2/2010 22:00:00 12.487929
24/2/2010 1:00:00 11.536210
24/2/2010 4:00:00 11.201694
24/2/2010 7:00:00 11.535593
24/2/2010 10:00:00 12.998303
24/2/2010 13:00:00 15.054236
24/2/2010 16:00:00 15.515521
24/2/2010 19:00:00 13.632205
24/2/2010 22:00:00 12.638985
25/2/2010 1:00:00 11.818644
25/2/2010 4:00:00 11.486441
25/2/2010 7:00:00 11.554238
25/2/2010 10:00:00 13.206778
25/2/2010 13:00:00 15.069490
25/2/2010 16:00:00 15.598275
25/2/2010 19:00:00 14.605085
25/2/2010 22:00:00 13.416952
26/2/2010 1:00:00 12.391527
26/2/2010 4:00:00 11.883053
26/2/2010 7:00:00 11.777966
26/2/2010 10:00:00 12.652540
26/2/2010 13:00:00 14.315254
26/2/2010 16:00:00 15.191379
26/2/2010 19:00:00 13.310346
26/2/2010 22:00:00 11.408619
27/2/2010 1:00:00 10.052542
27/2/2010 4:00:00 9.866102
27/2/2010 7:00:00 9.791526
27/2/2010 10:00:00 11.855935
27/2/2010 13:00:00 14.281356
27/2/2010 16:00:00 14.555932
27/2/2010 19:00:00 13.803391
27/2/2010 22:00:00 13.389830
28/2/2010 1:00:00 13.745762
28/2/2010 4:00:00 13.313560
28/2/2010 7:00:00 13.118644
28/2/2010 10:00:00 13.354237
28/2/2010 13:00:00 14.184746
28/2/2010 16:00:00 14.591524
28/2/2010 19:00:00 12.789832
28/2/2010 22:00:00 10.788136
1/3/2010 1:00:00 8.880700
1/3/2010 4:00:00 7.938597
1/3/2010 7:00:00 8.696609
1/3/2010 10:00:00 11.061016
1/3/2010 13:00:00 13.675862
1/3/2010 16:00:00 14.493223
1/3/2010 19:00:00 12.488136
1/3/2010 22:00:00 11.064405
2/3/2010 1:00:00 9.584482
2/3/2010 4:00:00 9.215252
2/3/2010 7:00:00 8.989657
2/3/2010 10:00:00 11.875862
2/3/2010 13:00:00 14.865388
2/3/2010 16:00:00 15.084485
2/3/2010 19:00:00 12.768968
2/3/2010 22:00:00 11.282758
3/3/2010 1:00:00 10.408623
3/3/2010 4:00:00 9.950001
3/3/2010 7:00:00 9.829309
3/3/2010 10:00:00 10.856140
3/3/2010 13:00:00 12.591379
3/3/2010 16:00:00 12.577585
3/3/2010 19:00:00 11.532758
3/3/2010 22:00:00 10.496552
4/3/2010 1:00:00 9.651724
4/3/2010 4:00:00 9.153450
4/3/2010 7:00:00 9.168421
4/3/2010 10:00:00 10.229309
4/3/2010 13:00:00 11.813793
4/3/2010 16:00:00 12.294825
4/3/2010 19:00:00 10.175000
4/3/2010 22:00:00 9.530509
5/3/2010 1:00:00 8.364408
5/3/2010 4:00:00 6.998276
5/3/2010 7:00:00 6.556897
5/3/2010 10:00:00 9.088135
5/3/2010 13:00:00 11.350846
5/3/2010 16:00:00 12.098274
5/3/2010 19:00:00 10.003389
5/3/2010 22:00:00 7.969492
6/3/2010 1:00:00 6.820340
6/3/2010 4:00:00 6.144068
6/3/2010 7:00:00 6.023729
6/3/2010 10:00:00 9.074137
6/3/2010 13:00:00 11.794918
6/3/2010 16:00:00 12.489829
6/3/2010 19:00:00 10.354238
6/3/2010 22:00:00 8.164408
7/3/2010 1:00:00 6.896610
7/3/2010 4:00:00 5.784745
7/3/2010 7:00:00 5.267797
7/3/2010 10:00:00 7.016947
7/3/2010 13:00:00 8.786441
7/3/2010 16:00:00 9.155932
7/3/2010 19:00:00 8.057627
7/3/2010 22:00:00 6.957627
8/3/2010 1:00:00 5.935594
8/3/2010 4:00:00 5.381356
8/3/2010 7:00:00 5.433898
8/3/2010 10:00:00 6.750000
8/3/2010 13:00:00 8.533335
8/3/2010 16:00:00 9.464286
8/3/2010 19:00:00 8.101753
8/3/2010 22:00:00 6.942859
9/3/2010 1:00:00 5.719298
9/3/2010 4:00:00 4.926316
9/3/2010 7:00:00 4.501756
9/3/2010 10:00:00 6.054387
9/3/2010 13:00:00 8.142855
9/3/2010 16:00:00 8.821053
9/3/2010 19:00:00 7.749122
9/3/2010 22:00:00 6.529824
10/3/2010 1:00:00 5.649122
10/3/2010 4:00:00 5.340000
10/3/2010 7:00:00 4.917857
10/3/2010 10:00:00 6.428573
10/3/2010 13:00:00 8.125000
10/3/2010 16:00:00 8.852632
10/3/2010 19:00:00 7.503510
10/3/2010 22:00:00 6.094737
11/3/2010 1:00:00 5.366666
11/3/2010 4:00:00 4.996429
11/3/2010 7:00:00 4.451786
11/3/2010 10:00:00 6.291228
11/3/2010 13:00:00 8.398245
11/3/2010 16:00:00 9.224999
11/3/2010 19:00:00 8.164287
11/3/2010 22:00:00 6.705357
12/3/2010 1:00:00 5.660714
12/3/2010 4:00:00 5.126785
12/3/2010 7:00:00 5.217241
12/3/2010 10:00:00 7.156143
12/3/2010 13:00:00 9.752631
12/3/2010 16:00:00 10.782456
12/3/2010 19:00:00 8.564287
12/3/2010 22:00:00 7.491073
13/3/2010 1:00:00 6.335713
13/3/2010 4:00:00 6.140351
13/3/2010 7:00:00 6.344826
13/3/2010 10:00:00 8.771930
13/3/2010 13:00:00 11.170177
13/3/2010 16:00:00 11.984211
13/3/2010 19:00:00 10.887499
13/3/2010 22:00:00 9.081819
14/3/2010 1:00:00 7.857145
14/3/2010 4:00:00 7.529091
14/3/2010 7:00:00 7.781482
14/3/2010 10:00:00 9.859651
14/3/2010 13:00:00 12.001756
14/3/2010 16:00:00 12.738596
14/3/2010 19:00:00 10.996492
14/3/2010 22:00:00 9.470909
15/3/2010 1:00:00 8.083929
15/3/2010 4:00:00 7.134545
15/3/2010 7:00:00 7.119298
15/3/2010 10:00:00 10.635086
15/3/2010 13:00:00 13.510523
15/3/2010 16:00:00 14.229824
15/3/2010 19:00:00 12.251785
15/3/2010 22:00:00 9.391227
16/3/2010 1:00:00 8.003508
16/3/2010 4:00:00 7.100000
16/3/2010 7:00:00 6.954385
16/3/2010 10:00:00 11.345613
16/3/2010 13:00:00 15.071928
16/3/2010 16:00:00 16.145613
16/3/2010 19:00:00 13.621053
16/3/2010 22:00:00 10.601786
17/3/2010 1:00:00 9.243635
17/3/2010 4:00:00 8.238182
17/3/2010 7:00:00 7.860713
17/3/2010 10:00:00 12.789284
17/3/2010 13:00:00 17.112503
17/3/2010 16:00:00 17.826786
17/3/2010 19:00:00 15.132146
17/3/2010 22:00:00 12.050001
18/3/2010 1:00:00 10.623214
18/3/2010 4:00:00 9.841817
18/3/2010 7:00:00 10.043397
18/3/2010 10:00:00 13.380358
18/3/2010 13:00:00 16.761818
18/3/2010 16:00:00 17.329092
18/3/2010 19:00:00 15.247273
18/3/2010 22:00:00 13.127273
19/3/2010 1:00:00 12.098112
19/3/2010 4:00:00 11.775473
19/3/2010 7:00:00 12.064815
19/3/2010 10:00:00 14.592726
19/3/2010 13:00:00 17.441816
19/3/2010 16:00:00 17.990911
19/3/2010 19:00:00 16.454546
19/3/2010 22:00:00 14.900002
20/3/2010 1:00:00 14.053704
20/3/2010 4:00:00 13.556603
20/3/2010 7:00:00 13.810715
20/3/2010 10:00:00 14.907142
20/3/2010 13:00:00 17.330906
20/3/2010 16:00:00 17.448217
20/3/2010 19:00:00 16.316072
20/3/2010 22:00:00 15.198149
21/3/2010 1:00:00 13.764285
21/3/2010 4:00:00 12.960711
21/3/2010 7:00:00 12.965456
21/3/2010 10:00:00 13.898213
21/3/2010 13:00:00 15.346429
21/3/2010 16:00:00 15.258182
21/3/2010 19:00:00 14.149999
21/3/2010 22:00:00 12.228571
22/3/2010 1:00:00 11.112498
22/3/2010 4:00:00 10.110912
22/3/2010 7:00:00 9.867273
22/3/2010 10:00:00 12.990741
22/3/2010 13:00:00 15.608772
22/3/2010 16:00:00 16.208771
22/3/2010 19:00:00 14.916070
22/3/2010 22:00:00 12.433928
23/3/2010 1:00:00 11.094643
23/3/2010 4:00:00 10.394643
23/3/2010 7:00:00 10.094643
23/3/2010 10:00:00 13.649124
23/3/2010 13:00:00 16.901752
23/3/2010 16:00:00 17.842857
23/3/2010 19:00:00 15.845614
23/3/2010 22:00:00 13.432142
24/3/2010 1:00:00 12.530355
24/3/2010 4:00:00 12.021429
24/3/2010 7:00:00 11.557142
24/3/2010 10:00:00 14.796361
24/3/2010 13:00:00 17.387499
24/3/2010 16:00:00 18.051786
24/3/2010 19:00:00 16.375439
24/3/2010 22:00:00 14.598211
25/3/2010 1:00:00 13.394737
25/3/2010 4:00:00 12.907273
25/3/2010 7:00:00 12.832141
25/3/2010 10:00:00 15.033933
25/3/2010 13:00:00 16.954544
25/3/2010 16:00:00 16.489092
25/3/2010 19:00:00 15.073215
25/3/2010 22:00:00 13.305456
26/3/2010 1:00:00 12.778571
26/3/2010 4:00:00 12.005453
26/3/2010 7:00:00 11.462501
26/3/2010 10:00:00 13.085454
26/3/2010 13:00:00 14.705359
26/3/2010 16:00:00 15.373213
26/3/2010 19:00:00 13.780355
26/3/2010 22:00:00 11.849999
27/3/2010 1:00:00 10.987500
27/3/2010 4:00:00 10.834548
27/3/2010 7:00:00 11.092727
27/3/2010 10:00:00 12.966072
27/3/2010 13:00:00 14.344642
27/3/2010 16:00:00 14.691070
27/3/2010 19:00:00 13.544642
27/3/2010 22:00:00 12.498214
28/3/2010 1:00:00 11.571428
28/3/2010 5:00:00 11.298211
28/3/2010 8:00:00 11.212501
28/3/2010 11:00:00 13.239286
28/3/2010 14:00:00 14.963161
28/3/2010 17:00:00 15.057144
28/3/2010 20:00:00 14.305265
28/3/2010 23:00:00 12.959650
29/3/2010 2:00:00 12.067855
29/3/2010 5:00:00 11.635713
29/3/2010 8:00:00 11.405355
29/3/2010 11:00:00 14.767859
29/3/2010 14:00:00 17.149122
29/3/2010 17:00:00 17.368969
29/3/2010 20:00:00 15.933333
29/3/2010 23:00:00 13.773216
30/3/2010 2:00:00 12.365453
30/3/2010 5:00:00 11.439284
30/3/2010 8:00:00 10.929627
30/3/2010 11:00:00 12.621820
30/3/2010 14:00:00 13.357408
30/3/2010 17:00:00 13.490907
30/3/2010 20:00:00 11.799999
30/3/2010 23:00:00 10.477778
31/3/2010 2:00:00 9.798148
31/3/2010 5:00:00 9.511109
31/3/2010 8:00:00 10.362963
31/3/2010 11:00:00 12.442593
31/3/2010 14:00:00 13.872728
31/3/2010 17:00:00 14.314284
31/3/2010 20:00:00 12.598216
31/3/2010 23:00:00 10.867271
1/4/2010 2:00:00 9.814286
1/4/2010 5:00:00 9.100001
1/4/2010 8:00:00 8.816669
1/4/2010 11:00:00 12.089091
1/4/2010 14:00:00 13.717241
1/4/2010 17:00:00 14.710526
1/4/2010 20:00:00 12.866101
1/4/2010 23:00:00 10.594916
2/4/2010 2:00:00 9.611864
2/4/2010 5:00:00 8.943103
2/4/2010 8:00:00 9.450850
2/4/2010 11:00:00 12.911864
2/4/2010 14:00:00 15.103449
2/4/2010 17:00:00 15.288136
2/4/2010 20:00:00 13.842104
2/4/2010 23:00:00 12.145615
3/4/2010 2:00:00 11.021049
3/4/2010 5:00:00 10.842105
3/4/2010 8:00:00 11.101696
3/4/2010 11:00:00 13.049152
3/4/2010 14:00:00 14.327121
3/4/2010 17:00:00 14.959647
3/4/2010 20:00:00 13.621053
3/4/2010 23:00:00 12.280358
4/4/2010 2:00:00 11.698181
4/4/2010 5:00:00 11.366072
4/4/2010 8:00:00 11.489284
4/4/2010 11:00:00 12.819296
4/4/2010 14:00:00 14.173687
4/4/2010 17:00:00 14.163795
4/4/2010 20:00:00 12.823730
4/4/2010 23:00:00 10.986439
5/4/2010 2:00:00 9.784211
5/4/2010 5:00:00 9.163794
5/4/2010 8:00:00 9.239656
5/4/2010 11:00:00 13.396606
5/4/2010 14:00:00 15.514032
5/4/2010 17:00:00 15.954238
5/4/2010 20:00:00 14.567798
5/4/2010 23:00:00 11.589830
6/4/2010 2:00:00 10.137931
6/4/2010 5:00:00 8.928572
6/4/2010 8:00:00 9.646554
6/4/2010 11:00:00 14.867798
6/4/2010 14:00:00 18.001701
6/4/2010 17:00:00 18.796551
6/4/2010 20:00:00 16.755932
6/4/2010 23:00:00 13.713559
7/4/2010 2:00:00 12.528811
7/4/2010 5:00:00 12.264913
7/4/2010 8:00:00 12.427590
7/4/2010 11:00:00 14.877585
7/4/2010 14:00:00 16.446552
7/4/2010 17:00:00 15.903444
7/4/2010 20:00:00 14.294827
7/4/2010 23:00:00 12.818966
8/4/2010 2:00:00 11.912067
